latitude,longitude,category
19.3497274,-99.1739231,restaurant
19.4218165,-99.1606665,restaurant
19.4348006,-99.1399749,restaurant
19.4149838,-99.1721568,cafe
19.4119258,-99.1736856,restaurant
19.4056886,-99.1763705,bar
19.40569,-99.1763813,bar
19.3511446,-99.172418,cafe
19.3347764,-99.1418568,cafe
19.4153345,-99.1619849,restaurant
19.4105763,-99.1671946,restaurant
19.4118426,-99.1676685,restaurant
19.4154025,-99.1623977,restaurant
19.4217378,-99.1606401,cafe
19.4188817,-99.1641334,restaurant
19.4149125,-99.1590493,bar
19.3817063,-99.159789,restaurant
19.3364893,-99.1472675,restaurant
19.3996507,-99.0600034,restaurant
19.3738739,-99.1556192,cafe
19.3737348,-99.1551549,cafe
19.2768715,-99.2092565,cafe
19.4112277,-99.1790764,restaurant
19.4111894,-99.1793537,restaurant
19.4109493,-99.1787017,restaurant
19.4116064,-99.1775131,restaurant
19.411308,-99.1773426,restaurant
19.4131842,-99.172668,restaurant
19.4093806,-99.1716312,restaurant
19.4280696,-99.1700605,cafe
19.4281442,-99.1722585,restaurant
19.3792987,-99.1610552,restaurant
19.3792574,-99.1609635,restaurant
19.416197,-99.1637262,bar
19.416269,-99.169187,bar
19.4085263,-99.1727702,restaurant
19.4154432,-99.1776552,restaurant
19.4099293,-99.1752255,restaurant
19.4090667,-99.1772753,bar
19.4127097,-99.1654989,restaurant
19.4159413,-99.1648289,bar
19.4191824,-99.1672795,bar
19.4141665,-99.166988,restaurant
19.4144142,-99.1665671,cafe
19.4364423,-99.1317094,restaurant
19.3579298,-99.2776971,restaurant
19.4749597,-99.1870775,restaurant
19.4776719,-99.1910834,restaurant
19.4286004,-99.1298986,restaurant
19.4403449,-99.1764866,cafe
19.4393668,-99.2035082,restaurant
19.2983133,-99.1816843,restaurant
19.3613111,-99.2727795,restaurant
19.4653606,-99.1252692,restaurant
19.3661139,-99.0059372,restaurant
19.3845512,-99.1881981,restaurant
19.4865121,-99.0942118,restaurant
19.452114,-99.2188893,restaurant
19.4768771,-99.1199974,restaurant
19.4198695,-99.16068,restaurant
19.4215212,-99.0769048,restaurant
19.4806893,-99.1185182,restaurant
19.4236068,-99.1396628,restaurant
19.3570948,-99.199035,restaurant
19.4477385,-99.2065295,restaurant
19.4305548,-99.2103656,restaurant
19.4624548,-99.1077592,restaurant
19.3641512,-99.1607837,restaurant
19.3064516,-99.1648548,restaurant
19.4298219,-99.1319616,restaurant
19.4184475,-99.1600385,restaurant
19.4184876,-99.1599607,cafe
19.469869,-99.1881881,restaurant
19.4908275,-99.1196347,restaurant
19.3667883,-99.1367189,restaurant
19.4030668,-99.1545733,restaurant
19.3294489,-99.2092667,restaurant
19.4385996,-99.1510579,restaurant
19.3495302,-99.187938,restaurant
19.4403264,-99.1559189,restaurant
19.4551132,-99.1787313,restaurant
19.3853748,-99.0832295,restaurant
19.5068873,-99.1471053,restaurant
19.3299601,-99.2157244,restaurant
19.3826035,-99.1400622,restaurant
19.3075225,-99.2163191,restaurant
19.3735848,-99.2787116,restaurant
19.3887645,-99.0409312,restaurant
19.3791035,-99.1020519,restaurant
19.4800128,-99.1868029,restaurant
19.3299232,-99.1625598,restaurant
19.3929365,-99.1518444,restaurant
19.3557946,-99.0798508,restaurant
19.3869596,-99.2527357,cafe
19.3957023,-99.0915442,cafe
19.3845153,-99.0793563,restaurant
19.384498,-99.0792666,cafe
19.377933,-99.0955936,restaurant
19.4388416,-99.1677434,restaurant
19.4114153,-99.1555078,bar
19.4380696,-99.2095604,restaurant
19.3772786,-99.2546859,restaurant
19.304472,-99.1249591,restaurant
19.4294393,-99.1569431,restaurant
19.4287648,-99.169513,restaurant
19.4286965,-99.1694768,restaurant
19.4295224,-99.1695854,restaurant
19.4295831,-99.1694647,bar
19.4298741,-99.1452394,restaurant
19.3135169,-99.2114728,restaurant
19.429716,-99.1673,restaurant
19.4313111,-99.2013179,restaurant
19.4336326,-99.18545,restaurant
19.4189148,-99.1640314,restaurant
19.4096331,-99.1758535,restaurant
19.4179021,-99.1752714,restaurant
19.4033251,-99.1702658,bar
19.3511753,-99.161548,cafe
19.4328886,-99.136196,restaurant
19.3459049,-99.1789758,restaurant
19.3755534,-99.0956797,restaurant
19.3766924,-99.095383,cafe
19.3818777,-99.0835383,restaurant
19.3818911,-99.0835952,restaurant
19.3818988,-99.0836481,restaurant
19.4379821,-99.1513537,cafe
19.4207648,-99.1563616,restaurant
19.2955858,-99.1083383,cafe
19.4302813,-99.1929935,cafe
19.4375982,-99.1894433,bar
19.4289238,-99.1389325,bar
19.414892,-99.1588411,restaurant
19.4339274,-99.2127444,restaurant
19.2753041,-99.2262192,restaurant
19.4428523,-99.2070817,restaurant
19.4367668,-99.1379254,bar
19.4176872,-99.160939,restaurant
19.4181678,-99.1583587,cafe
19.4219432,-99.1605045,cafe
19.4343005,-99.1357777,restaurant
19.3857525,-99.1247528,restaurant
19.4317036,-99.1466552,restaurant
19.4069452,-99.1845294,restaurant
19.4037466,-99.1528911,bar
19.4304543,-99.1958082,restaurant
19.4238223,-99.1588424,bar
19.4132656,-99.1676381,restaurant
19.2975165,-99.1250132,restaurant
19.4340045,-99.1562424,restaurant
19.4359402,-99.2030996,restaurant
19.2967249,-99.1544508,restaurant
19.4282703,-99.1359493,bar
19.3031263,-99.1473649,restaurant
19.4336983,-99.1352678,restaurant
19.4280883,-99.1700209,cafe
19.418289,-99.1588397,restaurant
19.4188906,-99.1556341,cafe
19.4191994,-99.1561743,bar
19.4303521,-99.1970055,restaurant
19.414855,-99.1590846,bar
19.4179915,-99.162206,restaurant
19.4184925,-99.1576341,bar
19.4190978,-99.1568854,bar
19.4180683,-99.1662463,restaurant
19.4162719,-99.1690517,restaurant
19.4410344,-99.1389606,restaurant
19.4308352,-99.1564936,bar
19.295687,-99.1317672,cafe
19.2999279,-99.1362002,restaurant
19.2988774,-99.135956,cafe
19.2996959,-99.1370355,cafe
19.2982404,-99.1398157,cafe
19.2989983,-99.1493753,restaurant
19.3028569,-99.1231342,restaurant
19.3108504,-99.1242547,restaurant
19.2954284,-99.1328004,restaurant
19.2854043,-99.1374375,cafe
19.3084756,-99.1357175,cafe
19.4281117,-99.1379609,cafe
19.3728943,-99.1830858,cafe
19.2946479,-99.1317914,restaurant
19.2951668,-99.1319456,restaurant
19.2953782,-99.1324941,bar
19.2927811,-99.1317457,restaurant
19.2928933,-99.1317243,restaurant
19.2915206,-99.1312946,restaurant
19.2901254,-99.1314755,cafe
19.2997892,-99.1363392,restaurant
19.4254896,-99.1814605,restaurant
19.3546564,-99.1595603,restaurant
19.4340865,-99.1412926,cafe
19.43391,-99.1407864,cafe
19.4132503,-99.1625866,restaurant
19.2986744,-99.1407933,restaurant
19.2952456,-99.133357,bar
19.2952792,-99.1322558,bar
19.2961374,-99.1331114,bar
19.2963602,-99.1335392,bar
19.2943297,-99.1306827,restaurant
19.2990366,-99.1509925,restaurant
19.2920571,-99.1610181,cafe
19.2920217,-99.1601075,cafe
19.2958202,-99.1319086,bar
19.2957734,-99.1322318,bar
19.2958544,-99.1324356,bar
19.3794234,-99.1793928,cafe
19.3744096,-99.1812447,restaurant
19.4293446,-99.1569585,cafe
19.2820619,-99.1252208,restaurant
19.4233071,-99.1664995,restaurant
19.3865352,-99.2473488,cafe
19.387575,-99.2476895,cafe
19.3874247,-99.2476855,cafe
19.3875218,-99.2476613,cafe
19.3875275,-99.2478005,cafe
19.3869115,-99.1548852,restaurant
19.419611,-99.1672259,restaurant
19.296626,-99.1315089,restaurant
19.4277352,-99.1095517,restaurant
19.3022077,-99.1317813,restaurant
19.2962892,-99.1592964,cafe
19.2978851,-99.1314436,restaurant
19.3060459,-99.1319469,restaurant
19.2957155,-99.1331969,restaurant
19.2960141,-99.1340292,bar
19.2962496,-99.1346086,bar
19.2962812,-99.1346354,restaurant
19.2968002,-99.136014,restaurant
19.296928,-99.1363453,restaurant
19.2969495,-99.136474,restaurant
19.2969989,-99.1365626,restaurant
19.2973267,-99.137445,restaurant
19.2983026,-99.1398804,restaurant
19.2857633,-99.1373773,cafe
19.2842873,-99.1380666,restaurant
19.4303408,-99.1958207,restaurant
19.4309844,-99.1957498,restaurant
19.4305118,-99.1960775,cafe
19.4304342,-99.196115,restaurant
19.4303566,-99.196459,restaurant
19.4299248,-99.1963135,restaurant
19.4299783,-99.1966326,cafe
19.4301271,-99.1966484,restaurant
19.4301978,-99.1965901,restaurant
19.4303332,-99.1967779,restaurant
19.4302722,-99.1968318,restaurant
19.430506,-99.1966561,restaurant
19.4305747,-99.1969861,restaurant
19.4305633,-99.1970572,restaurant
19.4112276,-99.1785228,restaurant
19.2941546,-99.1300451,bar
19.2939318,-99.130076,restaurant
19.2910914,-99.130886,bar
19.2914154,-99.1312065,restaurant
19.2953373,-99.155943,restaurant
19.2956624,-99.138627,restaurant
19.2951396,-99.1376037,restaurant
19.29557,-99.1340176,restaurant
19.295688,-99.1337674,cafe
19.3032528,-99.1735938,restaurant
19.3032984,-99.1730721,cafe
19.3064655,-99.1665781,cafe
19.3055618,-99.165709,restaurant
19.3058352,-99.1658539,cafe
19.3064148,-99.1667551,restaurant
19.305261,-99.1657577,restaurant
19.4156299,-99.1729258,cafe
19.299983,-99.1367601,restaurant
19.2996189,-99.1364164,restaurant
19.2995475,-99.1367372,restaurant
19.3055732,-99.1662571,restaurant
19.3064534,-99.1664861,restaurant
19.3053729,-99.1665615,cafe
19.4176015,-99.1410752,bar
19.4175978,-99.140999,restaurant
19.2961963,-99.1536889,cafe
19.2937391,-99.1569112,cafe
19.2937011,-99.156879,restaurant
19.2935176,-99.1573417,restaurant
19.2913789,-99.1613052,restaurant
19.2914511,-99.1612824,restaurant
19.390172,-99.173414,restaurant
19.3553092,-99.1644314,cafe
19.4390487,-99.1364904,restaurant
19.2957142,-99.1093912,restaurant
19.4125369,-99.1613654,restaurant
19.4305051,-99.164332,restaurant
19.3386872,-99.1468269,restaurant
19.4165544,-99.1771124,restaurant
19.4277882,-99.1585377,cafe
19.3922731,-99.186782,cafe
19.3353534,-99.1570337,cafe
19.4297128,-99.1630521,cafe
19.3691869,-99.148787,cafe
19.3355402,-99.1210174,cafe
19.3387097,-99.1467662,restaurant
19.3360048,-99.1467682,cafe
19.337233,-99.145342,cafe
19.3309247,-99.1809399,restaurant
19.3394469,-99.147747,restaurant
19.3500945,-99.041937,restaurant
19.3727381,-99.1884679,restaurant
19.3954409,-99.1690063,cafe
19.3955674,-99.1694837,restaurant
19.3405008,-99.2026567,restaurant
19.4331227,-99.1345777,cafe
19.3245626,-99.1837322,cafe
19.3343085,-99.0629182,restaurant
19.4256894,-99.1687913,restaurant
19.4470408,-99.1941743,restaurant
19.3873907,-99.1539587,pub
19.3907081,-99.1569481,restaurant
19.4298411,-99.143922,restaurant
19.4116535,-99.1677287,cafe
19.3986128,-99.1586108,restaurant
19.4013246,-99.1594622,restaurant
19.3816396,-99.1762456,restaurant
19.3481834,-99.160831,restaurant
19.3356161,-99.1608985,cafe
19.3884015,-99.174489,cafe
19.3888212,-99.1745735,restaurant
19.3922889,-99.1727055,restaurant
19.3835943,-99.1720869,restaurant
19.4595948,-99.1723202,bar
19.3181419,-99.1776805,cafe
19.4216338,-99.1742109,restaurant
19.3685148,-99.2266723,restaurant
19.4304306,-99.1439355,restaurant
19.432658,-99.1414137,restaurant
19.4117799,-99.1645967,bar
19.450539,-99.1558525,restaurant
19.4229958,-99.1687203,restaurant
19.4297554,-99.1659711,restaurant
19.42972,-99.1660757,restaurant
19.3357177,-99.1447536,cafe
19.4315561,-99.1968763,cafe
19.427913,-99.1950268,cafe
19.4282888,-99.1934317,cafe
19.4335154,-99.1568663,restaurant
19.4655471,-99.1681541,restaurant
19.4330822,-99.1868269,cafe
19.4243681,-99.1845926,cafe
19.448693,-99.156198,restaurant
19.4483942,-99.1562602,restaurant
19.4487651,-99.1561765,cafe
19.4488207,-99.1561684,restaurant
19.4496402,-99.1559726,restaurant
19.4505947,-99.156193,cafe
19.4489573,-99.1578502,bar
19.4481539,-99.1572204,restaurant
19.4467148,-99.156806,restaurant
19.4466794,-99.1565793,cafe
19.4456627,-99.1574699,restaurant
19.4455514,-99.1574873,restaurant
19.4452909,-99.1582088,restaurant
19.4430272,-99.1574698,restaurant
19.444158,-99.1537674,restaurant
19.4429288,-99.1548671,bar
19.4426128,-99.1548992,restaurant
19.4405285,-99.1567125,restaurant
19.4424887,-99.1549367,bar
19.4504456,-99.1518872,restaurant
19.4499043,-99.1514205,restaurant
19.4512346,-99.1511791,restaurant
19.447763,-99.1517398,restaurant
19.4513864,-99.1516777,restaurant
19.4515062,-99.1516608,restaurant
19.4509261,-99.1517528,cafe
19.4487409,-99.1516404,restaurant
19.4510627,-99.1511952,restaurant
19.449095,-99.1515975,restaurant
19.4484222,-99.1622191,cafe
19.4464861,-99.155476,restaurant
19.4083864,-99.1758457,restaurant
19.4166432,-99.1669184,cafe
19.4280442,-99.193783,restaurant
19.4109356,-99.174646,restaurant
19.4291054,-99.1925331,cafe
19.4325839,-99.1442821,restaurant
19.4279967,-99.1437995,restaurant
19.4277445,-99.2094897,cafe
19.4290394,-99.203516,cafe
19.4023,-99.0636993,restaurant
19.4019551,-99.0635962,restaurant
19.4025058,-99.06353,restaurant
19.4142531,-99.1630965,bar
19.4165982,-99.1695553,restaurant
19.4192029,-99.1558529,restaurant
19.4093159,-99.1736425,restaurant
19.439718,-99.1561377,restaurant
19.4434436,-99.1649983,bar
19.4493569,-99.1600711,restaurant
19.4493164,-99.1597385,restaurant
19.4477596,-99.1532369,restaurant
19.4523413,-99.1567506,bar
19.3845412,-99.0759269,restaurant
19.4393431,-99.1682417,restaurant
19.4024432,-99.1788519,restaurant
19.4065405,-99.1841632,restaurant
19.435269,-99.1343603,restaurant
19.4226894,-99.0776885,restaurant
19.1326025,-99.178394,restaurant
19.3525593,-99.1591037,cafe
19.4366633,-99.0799967,cafe
19.4197518,-99.1602159,restaurant
19.4031065,-99.1552077,restaurant
19.4030413,-99.1552679,restaurant
19.4031583,-99.1552107,restaurant
19.4206409,-99.1664631,restaurant
19.3823809,-99.1903067,restaurant
19.3350702,-99.1801544,cafe
19.4066585,-99.1570217,restaurant
19.4105924,-99.1749819,restaurant
19.4104118,-99.1747847,bar
19.3494784,-99.1642824,restaurant
19.4103031,-99.1745064,restaurant
19.4186273,-99.1613869,cafe
19.3878323,-99.0355704,restaurant
19.3461236,-99.190772,restaurant
19.429457,-99.167133,restaurant
19.4347617,-99.139597,restaurant
19.4202193,-99.1579136,cafe
19.3473452,-99.1829018,cafe
19.3392027,-99.1901579,cafe
19.2932845,-99.1393163,restaurant
19.4567234,-99.1279567,restaurant
19.4227866,-99.1275749,restaurant
19.414133,-99.1809655,restaurant
19.4328811,-99.1833536,restaurant
19.3606308,-99.2742691,restaurant
19.3044787,-99.1906371,restaurant
19.4260143,-99.1649119,restaurant
19.3514441,-99.1635485,restaurant
19.4313294,-99.1971228,cafe
19.4316836,-99.1941283,restaurant
19.4316914,-99.193639,restaurant
19.431368,-99.1933886,restaurant
19.4313756,-99.193061,restaurant
19.4313653,-99.1916519,restaurant
19.4293451,-99.1916326,restaurant
19.4300353,-99.1961903,cafe
19.4674889,-99.1235921,cafe
19.4271397,-99.1972146,restaurant
19.4306826,-99.2001624,cafe
19.4115661,-99.1778554,restaurant
19.3428789,-99.1895874,bar
19.3431125,-99.1894437,restaurant
19.3430882,-99.1903549,restaurant
19.4273881,-99.1963121,restaurant
19.4273076,-99.1967208,restaurant
19.4274792,-99.1966378,restaurant
19.4280178,-99.1949598,restaurant
19.428222,-99.193474,restaurant
19.4281904,-99.1926531,restaurant
19.4284332,-99.1921006,cafe
19.3448162,-99.1912073,cafe
19.3439894,-99.191417,bar
19.3467957,-99.1604732,cafe
19.3670934,-99.1374336,restaurant
19.3638283,-99.1379165,restaurant
19.3670897,-99.1373801,restaurant
19.3614376,-99.1353355,cafe
19.3896598,-99.1596071,restaurant
19.380059,-99.2498725,restaurant
19.3132251,-99.1106159,restaurant
19.3779564,-99.2565834,mall
19.3776376,-99.2544591,restaurant
19.3884807,-99.1617911,restaurant
19.3926269,-99.1612843,restaurant
19.4281285,-99.1359729,bar
19.371391,-99.1780807,cafe
19.3711546,-99.1779235,restaurant
19.3052321,-99.1865617,restaurant
19.3889306,-99.2037076,cafe
19.3888901,-99.2017657,restaurant
19.3884246,-99.2017979,restaurant
19.3476205,-99.1622461,pub
19.4165493,-99.1696626,restaurant
19.3478472,-99.164495,restaurant
19.347661,-99.1636171,restaurant
19.4329825,-99.1431756,restaurant
19.4278066,-99.1372336,bar
19.4073923,-99.1602992,cafe
19.2517674,-99.1193928,cafe
19.4312651,-99.1895677,cafe
19.4312633,-99.1894148,restaurant
19.4313079,-99.1899473,restaurant
19.4319285,-99.1909877,restaurant
19.4319177,-99.1909305,cafe
19.4313257,-99.1908413,cafe
19.4316934,-99.1914727,restaurant
19.3824549,-99.1773441,restaurant
19.3830079,-99.1757676,restaurant
19.4313528,-99.1918543,restaurant
19.3487639,-99.1611314,restaurant
19.348647,-99.1610139,restaurant
19.4678747,-99.1442626,restaurant
19.4249521,-99.1747183,restaurant
19.428206,-99.1697696,restaurant
19.433286,-99.206836,restaurant
19.3641224,-99.1859634,restaurant
19.4364232,-99.1488324,cafe
19.3095261,-99.1244307,restaurant
19.4338866,-99.1396769,restaurant
19.3721832,-99.1422329,restaurant
19.3926179,-99.1002557,cafe
19.3948066,-99.1000994,restaurant
19.4308015,-99.166911,cafe
19.4294249,-99.1704646,restaurant
19.4288049,-99.1711959,restaurant
19.4277903,-99.1706514,cafe
19.4277255,-99.1707887,cafe
19.4275588,-99.1707376,restaurant
19.4280353,-99.1701329,restaurant
19.4278954,-99.1699147,restaurant
19.4279966,-99.170215,restaurant
19.4279818,-99.1696894,bar
19.3487318,-99.1902448,restaurant
19.3501269,-99.1876654,restaurant
19.3488111,-99.1857346,restaurant
19.42488,-99.1746568,restaurant
19.4251365,-99.174777,restaurant
19.3453118,-99.1676201,cafe
19.4269037,-99.1392483,bar
19.4358238,-99.1381014,pub
19.4208498,-99.1674303,restaurant
19.4172963,-99.1692076,cafe
19.4103125,-99.1697615,cafe
19.4149033,-99.1694593,cafe
19.4103892,-99.1710885,cafe
19.4285193,-99.1524569,cafe
19.4111349,-99.1686737,cafe
19.4118463,-99.1674048,restaurant
19.4110453,-99.1685189,restaurant
19.3900167,-99.1520335,cafe
19.4128142,-99.1657076,restaurant
19.4129883,-99.1664805,bar
19.4141484,-99.163514,restaurant
19.4156491,-99.1635524,bar
19.4135625,-99.1635402,restaurant
19.4126551,-99.1655578,restaurant
19.4128328,-99.1656153,restaurant
19.4217579,-99.1840677,restaurant
19.4217031,-99.1841934,restaurant
19.4217682,-99.1839001,restaurant
19.4260988,-99.1640539,restaurant
19.4335329,-99.145087,restaurant
19.4125308,-99.1556201,cafe
19.4119516,-99.1549627,restaurant
19.4112058,-99.155387,restaurant
19.4337527,-99.1466838,restaurant
19.4183854,-99.1507429,bar
19.4330247,-99.1431488,restaurant
19.4324822,-99.1476508,restaurant
19.4108802,-99.1552296,restaurant
19.4115833,-99.1552131,restaurant
19.4113647,-99.1553719,restaurant
19.4176431,-99.1503649,bar
19.4113662,-99.1551895,restaurant
19.4332855,-99.1449409,restaurant
19.4112371,-99.1551561,cafe
19.420154,-99.1653304,bar
19.3895072,-99.1531701,restaurant
19.3062034,-99.1250062,restaurant
19.4425281,-99.1283968,mall
19.4415948,-99.1273856,restaurant
19.3707654,-99.1663078,restaurant
19.3707451,-99.1662045,restaurant
19.3699051,-99.1656373,restaurant
19.370148,-99.165479,restaurant
19.3691847,-99.166094,restaurant
19.4344201,-99.1389042,cafe
19.3683129,-99.1633366,restaurant
19.3684023,-99.1633446,restaurant
19.3683569,-99.16334,restaurant
19.3684574,-99.1633503,cafe
19.3311816,-99.1873214,restaurant
19.441853,-99.1716028,restaurant
19.3177617,-99.1049877,cafe
19.4481233,-99.146791,restaurant
19.4305545,-99.2029563,restaurant
19.4002483,-99.2095048,restaurant
19.3480654,-99.1582387,restaurant
19.4395259,-99.2003795,restaurant
19.4397816,-99.2003314,cafe
19.3475095,-99.1630112,bar
19.3472473,-99.1625105,restaurant
19.4202039,-99.1581084,restaurant
19.4309232,-99.1978716,restaurant
19.4332353,-99.1451434,restaurant
19.4333168,-99.1451097,bar
19.429777,-99.1318518,restaurant
19.423496,-99.1518626,bar
19.4143132,-99.1734758,restaurant
19.4301241,-99.1427519,bar
19.3458808,-99.1587491,restaurant
19.4806667,-99.135119,cafe
19.4221298,-99.1644278,restaurant
19.2940521,-99.2159701,restaurant
19.2917006,-99.2171087,cafe
19.2904964,-99.2174256,restaurant
19.3297947,-99.2159943,cafe
19.4223025,-99.1675366,restaurant
19.3249255,-99.2236742,restaurant
19.3451952,-99.1702025,cafe
19.4353536,-99.1507295,restaurant
19.3511991,-99.1632988,restaurant
19.4174216,-99.1607926,restaurant
19.3704316,-99.1753445,restaurant
19.4095319,-99.1728383,restaurant
19.3486963,-99.1618119,bar
19.2924731,-99.0164221,cafe
19.3215414,-99.2217147,restaurant
19.4328838,-99.2061621,restaurant
19.4888863,-99.1279053,cafe
19.3463586,-99.1647116,restaurant
19.4342783,-99.1392823,bar
19.4344219,-99.1392254,restaurant
19.3448902,-99.1675718,restaurant
19.435461,-99.1829533,restaurant
19.4314988,-99.1818542,restaurant
19.4304325,-99.1696802,restaurant
19.417188,-99.1644514,restaurant
19.3794161,-99.1439832,restaurant
19.4531314,-99.1231229,bar
19.4446208,-99.1436531,bar
19.3448552,-99.1642083,restaurant
19.3450496,-99.165585,cafe
19.3454646,-99.1694786,cafe
19.4322947,-99.1946572,restaurant
19.4207455,-99.1634584,bar
19.4277579,-99.1638969,bar
19.329349,-99.1822371,restaurant
19.4327968,-99.137483,bar
19.3249325,-99.1821708,restaurant
19.3291277,-99.1758811,cafe
19.3392038,-99.1823695,restaurant
19.3487393,-99.1631648,cafe
19.3149561,-99.1854497,restaurant
19.3344383,-99.1769621,restaurant
19.335322,-99.1766006,restaurant
19.3479705,-99.1635396,cafe
19.4333657,-99.1492832,restaurant
19.3585428,-99.2938369,restaurant
19.3766415,-99.2544298,restaurant
19.1541555,-99.1583571,cafe
19.4686772,-99.1067086,restaurant
19.4709781,-99.1792319,restaurant
19.3511904,-99.149432,restaurant
19.3770703,-99.1811786,restaurant
19.2953176,-99.1398992,restaurant
19.2865636,-99.1394525,restaurant
19.3873409,-99.1047279,cafe
19.4121509,-99.1640584,bar
19.4193869,-99.1520387,restaurant
19.4204628,-99.1732074,restaurant
19.4324521,-99.2035826,restaurant
19.3472631,-99.1499634,restaurant
19.4319861,-99.1935904,restaurant
19.3659075,-99.196658,restaurant
19.4332544,-99.1356127,bar
19.4301176,-99.2024403,restaurant
19.3878467,-99.1776167,restaurant
19.4305201,-99.1962677,restaurant
19.38164,-99.1515574,restaurant
19.3511348,-99.1637306,restaurant
19.4238831,-99.1658374,cafe
19.3668131,-99.1889094,restaurant
19.3442858,-99.0532615,cafe
19.4268819,-99.1283812,restaurant
19.4101729,-99.1349353,bar
19.3572932,-99.0864132,restaurant
19.4655714,-99.0844095,cafe
19.3830936,-99.1014923,restaurant
19.4129339,-99.1836894,restaurant
19.3848331,-99.1540155,restaurant
19.4300806,-99.2068232,cafe
19.3294504,-99.0825116,cafe
19.3216177,-99.0941912,cafe
19.4258595,-99.1444152,bar
19.4190962,-99.1744889,restaurant
19.3408155,-99.2520891,cafe
19.3389465,-99.2429557,mall
19.4203839,-99.0887116,restaurant
19.4156876,-99.160024,restaurant
19.4308184,-99.1918345,restaurant
19.4173513,-99.1659795,cafe
19.4126981,-99.166804,restaurant
19.4070421,-99.1789179,bar
19.4169331,-99.1658673,restaurant
19.4070959,-99.1781429,bar
19.3339859,-99.1795804,restaurant
19.5277107,-99.1567067,restaurant
19.3511825,-99.1631874,cafe
19.3607406,-99.2916739,cafe
19.3608668,-99.2893824,mall
19.4164324,-99.1609175,cafe
19.4165089,-99.1596059,restaurant
19.3491707,-99.1508402,cafe
19.4159115,-99.1590478,restaurant
19.4167276,-99.158999,restaurant
19.4156954,-99.1607627,bar
19.4157336,-99.1606505,restaurant
19.4155843,-99.1605889,restaurant
19.3890898,-99.2023723,restaurant
19.3645817,-99.260633,restaurant
19.4190166,-99.107367,restaurant
19.4182924,-99.1064062,restaurant
19.248702,-99.0926752,restaurant
19.4387515,-99.1791194,restaurant
19.4398819,-99.1778758,restaurant
19.4409504,-99.206207,cafe
19.4307833,-99.1607271,cafe
19.4808634,-99.123885,restaurant
19.4934213,-99.1453765,restaurant
19.4396943,-99.202852,cafe
19.4392494,-99.2028059,cafe
19.4145487,-99.1674525,restaurant
19.4139524,-99.1661866,restaurant
19.4140801,-99.1660196,restaurant
19.4410097,-99.1640769,restaurant
19.3903783,-99.2057139,restaurant
19.4277498,-99.1351419,cafe
19.4276505,-99.1359275,restaurant
19.4274949,-99.1331564,restaurant
19.42747,-99.1344179,restaurant
19.4277162,-99.1364776,bar
19.42829,-99.1383876,restaurant
19.4277927,-99.1354764,cafe
19.4277016,-99.1347664,restaurant
19.4276123,-99.1356086,restaurant
19.427457,-99.134309,bar
19.4276464,-99.1358936,restaurant
19.4275106,-99.133279,bar
19.4272879,-99.127958,restaurant
19.4272756,-99.1313922,bar
19.4276697,-99.1360884,bar
19.4274385,-99.1275726,cafe
19.4276439,-99.135873,cafe
19.4279472,-99.1366794,restaurant
19.4275099,-99.1346508,restaurant
19.4273613,-99.1335083,restaurant
19.427705,-99.1363839,bar
19.4280997,-99.1378673,bar
19.4279063,-99.1363609,bar
19.4276586,-99.1344313,restaurant
19.4275331,-99.1279252,restaurant
19.4275838,-99.1353701,cafe
19.4277011,-99.1363508,bar
19.4278978,-99.1362945,bar
19.4278161,-99.1373131,restaurant
19.4275107,-99.1275711,cafe
19.4277356,-99.1366397,restaurant
19.4279541,-99.1384677,cafe
19.427589,-99.135413,restaurant
19.4276944,-99.1362949,restaurant
19.4278656,-99.136044,bar
19.4276945,-99.1347108,restaurant
19.5119727,-99.1386028,cafe
19.4334015,-99.1427589,restaurant
19.4145082,-99.1589579,bar
19.4192326,-99.1560973,restaurant
19.3740583,-99.1630983,restaurant
19.4286125,-99.1940317,restaurant
19.4351631,-99.1864116,cafe
19.4347076,-99.1870925,restaurant
19.4286035,-99.1909405,restaurant
19.436143,-99.1997481,cafe
19.4267537,-99.1693429,restaurant
19.3364388,-99.1926714,bar
19.3163267,-99.0735381,cafe
19.3725141,-99.147899,cafe
19.4138369,-99.1649618,bar
19.3954916,-99.1717324,bar
19.439384,-99.1595688,restaurant
19.4318972,-99.1348321,restaurant
19.4127482,-99.1584658,bar
19.4184861,-99.1380083,bar
19.4278367,-99.1634719,bar
19.3924425,-99.1657759,bar
19.3422497,-99.1714431,cafe
19.3991601,-99.1560204,restaurant
19.5026463,-99.176723,cafe
19.4358182,-99.2016883,cafe
19.4357551,-99.2017969,restaurant
19.4356901,-99.2019848,restaurant
19.3910235,-99.1722286,restaurant
19.4042126,-99.1715896,restaurant
19.4612401,-99.1811416,restaurant
19.3924007,-99.173185,restaurant
19.3927286,-99.1732493,restaurant
19.4062295,-99.1882353,restaurant
19.4269357,-99.1641978,bar
19.4214564,-99.1404711,bar
19.3421537,-99.1818156,pub
19.3667526,-99.2631787,cafe
19.4084402,-99.1765568,restaurant
19.4340038,-99.1355046,bar
19.4329753,-99.1428568,bar
19.3609166,-99.1662953,restaurant
19.4141535,-99.1653448,bar
19.4214478,-99.1542019,bar
19.3989403,-99.17096,bar
19.4155718,-99.1618643,bar
19.4366304,-99.1315107,pub
19.3422478,-99.155,cafe
19.4157524,-99.1302665,restaurant
